trial_num,transform,feature,builder_name,config_name,model_id,dataset_size,alignment_score,fluency_score,grammaticality_score,semantic_diversity,syntactic_diversity,morphological_diversity,mattr_diversity,unique_bigram_diversity,aug_time,a_time,f_time,g_time,sem_time,syn_time,mor_time,mtr_time,ubi_time,total_time
0,0,0,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.9999983,1.265821206731277,inf,0.9745440649305844,0.9237299051163165,1.0076863908532887,0.9986738713690313,1.0642666666666667,3.0158793926239014,183.8778736591339,17.003150463104248,87.9002914428711,18.40959596633911,28.689860582351685,20.508480548858643,0.1624908447265625,0.3819124698638916,359.94953536987305
0,0,1,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,83,0.9999975,1.1988361690189793,inf,0.9759084031091673,0.9457645168370652,1.0161577548344014,0.9993303275988236,1.0458242412219798,1.5030343532562256,140.23213243484497,14.996739864349365,37.732014656066895,14.97036600112915,21.906468629837036,14.792918920516968,0.138671875,0.29264020919799805,246.5649869441986
0,0,2,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.9999752,1.439429825385923,inf,0.9567205910269442,0.8863533131786688,0.9885292243436317,0.988773715757332,1.0691953347054788,1.727637529373169,178.1589686870575,21.06140947341919,46.169071674346924,15.67267656326294,19.201605081558228,16.45047116279602,0.15781950950622559,0.3125176429748535,298.91217732429504
0,0,3,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.9997726,1.2244831635998732,inf,0.9720161886256578,0.9621702382347175,0.9923996050605312,0.9990265853541906,1.063980832371994,1.411731481552124,222.61214208602905,19.17502522468567,40.46617650985718,17.716123580932617,23.404991626739502,22.599457025527954,0.19573068618774414,0.6624119281768799,348.2437901496887
0,0,4,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.9998482,1.3914765551523913,inf,0.965228216912819,0.9455083889502143,0.9921835341133761,0.991147846008595,1.0697220867869333,4.321190357208252,246.99141836166382,16.960956811904907,47.46396064758301,15.914324283599854,22.303269863128662,29.175793170928955,0.2998065948486328,0.7002160549163818,384.13093614578247
0,0,5,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.99983317,1.4448338727710819,inf,0.9688231058770845,0.9505747677422951,1.027928816718209,0.9941578574814781,1.0524243528982866,3.341686487197876,152.86383438110352,20.394411087036133,84.185387134552,20.419686794281006,17.0773344039917,30.999465227127075,0.35651397705078125,1.0709450244903564,330.70926451683044
0,0,6,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,1.0001105,1.2559914265849408,inf,0.9770513957795013,0.9750981190771705,1.0201316397145521,0.9984560377261876,1.0465623142460867,4.946035385131836,225.28664875030518,17.651110649108887,81.22864270210266,22.942086219787598,18.84640598297119,27.898125410079956,0.19852900505065918,0.47514915466308594,399.47273325920105
0,0,7,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,1.0000113,1.1332184135166914,inf,0.9865360963464,0.9831351396454789,1.006008401552473,1.0008250560775165,1.033871270407206,1.7096023559570312,303.03906893730164,16.959593057632446,78.1675353050232,32.743818283081055,42.985515832901,68.52921891212463,0.33408188819885254,0.6934130191802979,545.1618475914001
0,0,8,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.9999388,1.3467576951798825,inf,0.9708281588458787,0.9696843876402127,1.0154193394710385,0.99471027316151,1.0578137651821862,1.4128975868225098,210.6105444431305,19.718682765960693,71.46995806694031,19.585445404052734,23.59350061416626,26.79075312614441,0.23194456100463867,0.7607879638671875,374.17451453208923
0,0,9,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.999993,1.3179511225849805,inf,0.9663759622203556,0.9335193897481772,0.9896290714034816,0.9952175482788577,1.0596015402645238,3.441877603530884,242.81191205978394,19.46741819381714,70.6176016330719,19.391570568084717,15.300901889801025,31.907389640808105,0.17751526832580566,0.36373162269592285,403.47991847991943
0,0,10,yelp_polarity,plain_text,textattack/bert-base-uncased-yelp-polarity,128,0.9999609,1.3801583035936889,inf,0.9736230701197176,0.9389433472272106,1.0113287484301279,0.996394777573254,1.0563957151858854,1.4113309383392334,236.70469737052917,20.072834968566895,52.93757724761963,19.431480169296265,38.797856092453,35.75968289375305,0.32018566131591797,0.8063428401947021,406.24198818206787
